date,program_type,vacancies_per_day,beds_per_day,percent_vacant_per_day,year,month,day,percent_occupied_per_day
2022-05-03,Transitional Independent Living (TIL),122,495,24.65,2022,5,3,75.35
2022-05-04,Transitional Independent Living (TIL),122,495,24.65,2022,5,4,75.35
2022-05-05,Transitional Independent Living (TIL),120,495,24.24,2022,5,5,75.76
2022-05-06,Transitional Independent Living (TIL),120,495,24.24,2022,5,6,75.76
2022-05-07,Transitional Independent Living (TIL),121,495,24.44,2022,5,7,75.56
2022-05-08,Transitional Independent Living (TIL),121,495,24.44,2022,5,8,75.56
2022-05-09,Transitional Independent Living (TIL),118,495,23.84,2022,5,9,76.16
2022-05-10,Transitional Independent Living (TIL),115,495,23.23,2022,5,10,76.77
2022-05-11,Transitional Independent Living (TIL),115,495,23.23,2022,5,11,76.77
2022-05-12,Transitional Independent Living (TIL),116,495,23.43,2022,5,12,76.57
2022-05-13,Transitional Independent Living (TIL),116,495,23.43,2022,5,13,76.57
2022-05-14,Transitional Independent Living (TIL),116,495,23.43,2022,5,14,76.57
2022-05-15,Transitional Independent Living (TIL),116,495,23.43,2022,5,15,76.57
2022-05-16,Transitional Independent Living (TIL),115,495,23.23,2022,5,16,76.77
2022-05-17,Transitional Independent Living (TIL),116,495,23.43,2022,5,17,76.57
2022-05-18,Transitional Independent Living (TIL),114,495,23.03,2022,5,18,76.97
2022-05-19,Transitional Independent Living (TIL),114,495,23.03,2022,5,19,76.97
2022-05-20,Transitional Independent Living (TIL),116,495,23.43,2022,5,20,76.57
2022-05-21,Transitional Independent Living (TIL),115,495,23.23,2022,5,21,76.77
2022-05-22,Transitional Independent Living (TIL),118,495,23.84,2022,5,22,76.16
2022-05-23,Transitional Independent Living (TIL),117,495,23.64,2022,5,23,76.36
2022-05-24,Transitional Independent Living (TIL),117,495,23.64,2022,5,24,76.36
2022-05-25,Transitional Independent Living (TIL),117,495,23.64,2022,5,25,76.36
2022-05-26,Transitional Independent Living (TIL),116,495,23.43,2022,5,26,76.57
2022-05-27,Transitional Independent Living (TIL),117,495,23.64,2022,5,27,76.36
2022-05-28,Transitional Independent Living (TIL),117,495,23.64,2022,5,28,76.36
2022-05-29,Transitional Independent Living (TIL),119,495,24.04,2022,5,29,75.96000000000001
2022-05-30,Transitional Independent Living (TIL),118,495,23.84,2022,5,30,76.16
2022-05-31,Transitional Independent Living (TIL),122,495,24.65,2022,5,31,75.35
2022-06-01,Transitional Independent Living (TIL),126,495,25.45,2022,6,1,74.55
2022-06-02,Transitional Independent Living (TIL),123,495,24.85,2022,6,2,75.15
2022-06-03,Transitional Independent Living (TIL),122,495,24.65,2022,6,3,75.35
2022-06-04,Transitional Independent Living (TIL),123,495,24.85,2022,6,4,75.15
2022-06-05,Transitional Independent Living (TIL),125,495,25.25,2022,6,5,74.75
2022-06-06,Transitional Independent Living (TIL),125,495,25.25,2022,6,6,74.75
2022-06-07,Transitional Independent Living (TIL),126,495,25.45,2022,6,7,74.55
2022-06-08,Transitional Independent Living (TIL),130,495,26.26,2022,6,8,73.74
2022-06-09,Transitional Independent Living (TIL),123,495,24.85,2022,6,9,75.15
2022-06-10,Transitional Independent Living (TIL),121,495,24.44,2022,6,10,75.56
2022-06-11,Transitional Independent Living (TIL),121,495,24.44,2022,6,11,75.56
2022-06-12,Transitional Independent Living (TIL),120,495,24.24,2022,6,12,75.76
2022-06-13,Transitional Independent Living (TIL),119,495,24.04,2022,6,13,75.96000000000001
2022-06-14,Transitional Independent Living (TIL),116,495,23.43,2022,6,14,76.57
2022-06-15,Transitional Independent Living (TIL),113,495,22.83,2022,6,15,77.17
2022-06-16,Transitional Independent Living (TIL),108,495,21.82,2022,6,16,78.18
2022-06-17,Transitional Independent Living (TIL),111,495,22.42,2022,6,17,77.58
2022-06-18,Transitional Independent Living (TIL),116,495,23.43,2022,6,18,76.57
2022-06-19,Transitional Independent Living (TIL),116,495,23.43,2022,6,19,76.57
2022-06-20,Transitional Independent Living (TIL),115,495,23.23,2022,6,20,76.77
2022-06-21,Transitional Independent Living (TIL),119,495,24.04,2022,6,21,75.96000000000001
2022-06-22,Transitional Independent Living (TIL),119,495,24.04,2022,6,22,75.96000000000001
2022-06-23,Transitional Independent Living (TIL),120,495,24.24,2022,6,23,75.76
2022-06-24,Transitional Independent Living (TIL),126,495,25.45,2022,6,24,74.55
2022-06-25,Transitional Independent Living (TIL),126,495,25.45,2022,6,25,74.55
2022-06-26,Transitional Independent Living (TIL),127,495,25.66,2022,6,26,74.34
2022-06-27,Transitional Independent Living (TIL),128,495,25.86,2022,6,27,74.14
2022-06-28,Transitional Independent Living (TIL),127,495,25.66,2022,6,28,74.34
2022-06-29,Transitional Independent Living (TIL),128,495,25.86,2022,6,29,74.14
2022-06-30,Transitional Independent Living (TIL),132,495,26.67,2022,6,30,73.33
2022-07-01,Transitional Independent Living (TIL),74,411,18,2022,7,1,82
2022-07-02,Transitional Independent Living (TIL),74,411,18,2022,7,2,82
2022-07-03,Transitional Independent Living (TIL),74,411,18,2022,7,3,82
2022-07-04,Transitional Independent Living (TIL),73,411,17.76,2022,7,4,82.24
2022-07-05,Transitional Independent Living (TIL),77,411,18.73,2022,7,5,81.27
2022-07-06,Transitional Independent Living (TIL),80,411,19.46,2022,7,6,80.53999999999999
2022-07-07,Transitional Independent Living (TIL),80,411,19.46,2022,7,7,80.53999999999999
2022-07-08,Transitional Independent Living (TIL),80,411,19.46,2022,7,8,80.53999999999999
2022-07-09,Transitional Independent Living (TIL),81,411,19.71,2022,7,9,80.28999999999999
2022-07-10,Transitional Independent Living (TIL),81,411,19.71,2022,7,10,80.28999999999999
2022-07-11,Transitional Independent Living (TIL),82,411,19.95,2022,7,11,80.05
2022-07-12,Transitional Independent Living (TIL),84,411,20.44,2022,7,12,79.56
2022-07-13,Transitional Independent Living (TIL),80,411,19.46,2022,7,13,80.53999999999999
2022-07-14,Transitional Independent Living (TIL),78,411,18.98,2022,7,14,81.02
2022-07-15,Transitional Independent Living (TIL),75,411,18.25,2022,7,15,81.75
2022-07-16,Transitional Independent Living (TIL),74,411,18,2022,7,16,82
2022-07-17,Transitional Independent Living (TIL),75,411,18.25,2022,7,17,81.75
2022-07-18,Transitional Independent Living (TIL),75,411,18.25,2022,7,18,81.75
2022-07-19,Transitional Independent Living (TIL),73,411,17.76,2022,7,19,82.24
2022-07-20,Transitional Independent Living (TIL),69,411,16.79,2022,7,20,83.21000000000001
2022-07-21,Transitional Independent Living (TIL),68,411,16.55,2022,7,21,83.45
2022-07-22,Transitional Independent Living (TIL),65,411,15.82,2022,7,22,84.18
2022-07-23,Transitional Independent Living (TIL),65,411,15.82,2022,7,23,84.18
2022-07-24,Transitional Independent Living (TIL),66,411,16.06,2022,7,24,83.94
2022-07-25,Transitional Independent Living (TIL),66,411,16.06,2022,7,25,83.94
2022-07-26,Transitional Independent Living (TIL),68,411,16.55,2022,7,26,83.45
2022-07-27,Transitional Independent Living (TIL),65,411,15.82,2022,7,27,84.18
2022-07-28,Transitional Independent Living (TIL),60,411,14.6,2022,7,28,85.4
2022-07-29,Transitional Independent Living (TIL),60,411,14.6,2022,7,29,85.4
2022-07-30,Transitional Independent Living (TIL),60,411,14.6,2022,7,30,85.4
2022-07-31,Transitional Independent Living (TIL),60,411,14.6,2022,7,31,85.4
2022-08-01,Transitional Independent Living (TIL),58,411,14.11,2022,8,1,85.89
2022-08-02,Transitional Independent Living (TIL),61,411,14.84,2022,8,2,85.16
2022-08-03,Transitional Independent Living (TIL),60,411,14.6,2022,8,3,85.4
2022-08-04,Transitional Independent Living (TIL),62,411,15.09,2022,8,4,84.91
2022-08-05,Transitional Independent Living (TIL),60,411,14.6,2022,8,5,85.4
2022-08-06,Transitional Independent Living (TIL),61,411,14.84,2022,8,6,85.16
2022-08-07,Transitional Independent Living (TIL),62,411,15.09,2022,8,7,84.91
2022-08-08,Transitional Independent Living (TIL),63,411,15.33,2022,8,8,84.67
2022-08-09,Transitional Independent Living (TIL),62,411,15.09,2022,8,9,84.91
2022-08-10,Transitional Independent Living (TIL),60,411,14.6,2022,8,10,85.4
2022-08-11,Transitional Independent Living (TIL),62,411,15.09,2022,8,11,84.91
2022-08-12,Transitional Independent Living (TIL),62,411,15.09,2022,8,12,84.91
2022-08-13,Transitional Independent Living (TIL),61,411,14.84,2022,8,13,85.16
2022-08-14,Transitional Independent Living (TIL),62,411,15.09,2022,8,14,84.91
2022-08-15,Transitional Independent Living (TIL),64,411,15.57,2022,8,15,84.43
2022-08-16,Transitional Independent Living (TIL),66,411,16.06,2022,8,16,83.94
2022-08-17,Transitional Independent Living (TIL),65,411,15.82,2022,8,17,84.18
2022-08-18,Transitional Independent Living (TIL),64,411,15.57,2022,8,18,84.43
2022-08-19,Transitional Independent Living (TIL),61,411,14.84,2022,8,19,85.16
2022-08-20,Transitional Independent Living (TIL),61,411,14.84,2022,8,20,85.16
2022-08-21,Transitional Independent Living (TIL),61,411,14.84,2022,8,21,85.16
2022-08-22,Transitional Independent Living (TIL),64,411,15.57,2022,8,22,84.43
2022-08-23,Transitional Independent Living (TIL),64,411,15.57,2022,8,23,84.43
2022-08-24,Transitional Independent Living (TIL),64,411,15.57,2022,8,24,84.43
2022-08-25,Transitional Independent Living (TIL),62,411,15.09,2022,8,25,84.91
2022-08-26,Transitional Independent Living (TIL),62,411,15.09,2022,8,26,84.91
2022-08-27,Transitional Independent Living (TIL),62,411,15.09,2022,8,27,84.91
2022-08-28,Transitional Independent Living (TIL),65,411,15.82,2022,8,28,84.18
2022-08-29,Transitional Independent Living (TIL),65,411,15.82,2022,8,29,84.18
2022-08-30,Transitional Independent Living (TIL),64,411,15.57,2022,8,30,84.43
2022-08-31,Transitional Independent Living (TIL),63,411,15.33,2022,8,31,84.67
2022-09-01,Transitional Independent Living (TIL),60,411,14.6,2022,9,1,85.4
2022-09-02,Transitional Independent Living (TIL),63,411,15.33,2022,9,2,84.67
2022-09-03,Transitional Independent Living (TIL),62,411,15.09,2022,9,3,84.91
2022-09-04,Transitional Independent Living (TIL),62,411,15.09,2022,9,4,84.91
2022-09-05,Transitional Independent Living (TIL),62,411,15.09,2022,9,5,84.91
2022-09-06,Transitional Independent Living (TIL),60,411,14.6,2022,9,6,85.4
2022-09-07,Transitional Independent Living (TIL),58,411,14.11,2022,9,7,85.89
2022-09-08,Transitional Independent Living (TIL),58,411,14.11,2022,9,8,85.89
2022-09-09,Transitional Independent Living (TIL),58,411,14.11,2022,9,9,85.89
2022-09-10,Transitional Independent Living (TIL),58,411,14.11,2022,9,10,85.89
2022-09-11,Transitional Independent Living (TIL),59,411,14.36,2022,9,11,85.64
2022-09-12,Transitional Independent Living (TIL),58,411,14.11,2022,9,12,85.89
2022-09-13,Transitional Independent Living (TIL),61,411,14.84,2022,9,13,85.16
2022-09-14,Transitional Independent Living (TIL),63,411,15.33,2022,9,14,84.67
2022-09-15,Transitional Independent Living (TIL),61,411,14.84,2022,9,15,85.16
2022-09-16,Transitional Independent Living (TIL),60,411,14.6,2022,9,16,85.4
2022-09-17,Transitional Independent Living (TIL),62,411,15.09,2022,9,17,84.91
2022-09-18,Transitional Independent Living (TIL),62,411,15.09,2022,9,18,84.91
2022-09-19,Transitional Independent Living (TIL),64,411,15.57,2022,9,19,84.43
2022-09-20,Transitional Independent Living (TIL),65,411,15.82,2022,9,20,84.18
2022-09-21,Transitional Independent Living (TIL),65,411,15.82,2022,9,21,84.18
2022-09-22,Transitional Independent Living (TIL),65,411,15.82,2022,9,22,84.18
2022-09-23,Transitional Independent Living (TIL),65,411,15.82,2022,9,23,84.18
2022-09-24,Transitional Independent Living (TIL),64,411,15.57,2022,9,24,84.43
2022-09-25,Transitional Independent Living (TIL),63,411,15.33,2022,9,25,84.67
2022-09-26,Transitional Independent Living (TIL),65,411,15.82,2022,9,26,84.18
2022-09-27,Transitional Independent Living (TIL),66,411,16.06,2022,9,27,83.94
2022-09-28,Transitional Independent Living (TIL),69,411,16.79,2022,9,28,83.21000000000001
2022-09-29,Transitional Independent Living (TIL),69,411,16.79,2022,9,29,83.21000000000001
2022-09-30,Transitional Independent Living (TIL),71,411,17.27,2022,9,30,82.73
2022-10-01,Transitional Independent Living (TIL),67,411,16.3,2022,10,1,83.7
2022-10-02,Transitional Independent Living (TIL),65,411,15.82,2022,10,2,84.18
2022-10-03,Transitional Independent Living (TIL),67,411,16.3,2022,10,3,83.7
2022-10-04,Transitional Independent Living (TIL),61,411,14.84,2022,10,4,85.16
2022-10-05,Transitional Independent Living (TIL),60,411,14.6,2022,10,5,85.4
2022-10-06,Transitional Independent Living (TIL),63,411,15.33,2022,10,6,84.67
2022-10-07,Transitional Independent Living (TIL),60,411,14.6,2022,10,7,85.4
2022-10-08,Transitional Independent Living (TIL),62,411,15.09,2022,10,8,84.91
2022-10-09,Transitional Independent Living (TIL),63,411,15.33,2022,10,9,84.67
2022-10-10,Transitional Independent Living (TIL),65,411,15.82,2022,10,10,84.18
2022-10-11,Transitional Independent Living (TIL),61,411,14.84,2022,10,11,85.16
2022-10-12,Transitional Independent Living (TIL),60,411,14.6,2022,10,12,85.4
2022-10-13,Transitional Independent Living (TIL),58,411,14.11,2022,10,13,85.89
2022-10-14,Transitional Independent Living (TIL),61,411,14.84,2022,10,14,85.16
2022-10-15,Transitional Independent Living (TIL),61,411,14.84,2022,10,15,85.16
2022-10-16,Transitional Independent Living (TIL),62,411,15.09,2022,10,16,84.91
2022-10-17,Transitional Independent Living (TIL),62,411,15.09,2022,10,17,84.91
2022-10-18,Transitional Independent Living (TIL),63,411,15.33,2022,10,18,84.67
2022-10-19,Transitional Independent Living (TIL),61,411,14.84,2022,10,19,85.16
2022-10-20,Transitional Independent Living (TIL),62,411,15.09,2022,10,20,84.91
2022-10-21,Transitional Independent Living (TIL),63,411,15.33,2022,10,21,84.67
2022-10-22,Transitional Independent Living (TIL),60,411,14.6,2022,10,22,85.4
2022-10-23,Transitional Independent Living (TIL),59,411,14.36,2022,10,23,85.64
2022-10-24,Transitional Independent Living (TIL),59,411,14.36,2022,10,24,85.64
2022-10-25,Transitional Independent Living (TIL),60,411,14.6,2022,10,25,85.4
2022-10-26,Transitional Independent Living (TIL),64,411,15.57,2022,10,26,84.43
2022-10-27,Transitional Independent Living (TIL),64,411,15.57,2022,10,27,84.43
2022-10-28,Transitional Independent Living (TIL),65,411,15.82,2022,10,28,84.18
2022-10-29,Transitional Independent Living (TIL),64,411,15.57,2022,10,29,84.43
2022-10-30,Transitional Independent Living (TIL),66,411,16.06,2022,10,30,83.94
2022-10-31,Transitional Independent Living (TIL),67,411,16.3,2022,10,31,83.7
2022-11-01,Transitional Independent Living (TIL),69,411,16.79,2022,11,1,83.21000000000001
2022-11-02,Transitional Independent Living (TIL),68,411,16.55,2022,11,2,83.45
2022-11-03,Transitional Independent Living (TIL),90,431,20.88,2022,11,3,79.12
2022-11-04,Transitional Independent Living (TIL),90,431,20.88,2022,11,4,79.12
2022-11-05,Transitional Independent Living (TIL),92,431,21.35,2022,11,5,78.65
2022-11-06,Transitional Independent Living (TIL),96,431,22.27,2022,11,6,77.73
2022-11-07,Transitional Independent Living (TIL),97,431,22.51,2022,11,7,77.49
2022-11-08,Transitional Independent Living (TIL),98,431,22.74,2022,11,8,77.26
2022-11-09,Transitional Independent Living (TIL),100,431,23.2,2022,11,9,76.8
2022-11-10,Transitional Independent Living (TIL),101,431,23.43,2022,11,10,76.57
2022-11-11,Transitional Independent Living (TIL),102,431,23.67,2022,11,11,76.33
2022-11-12,Transitional Independent Living (TIL),101,431,23.43,2022,11,12,76.57
2022-11-13,Transitional Independent Living (TIL),100,431,23.2,2022,11,13,76.8
2022-11-14,Transitional Independent Living (TIL),97,431,22.51,2022,11,14,77.49
2022-11-15,Transitional Independent Living (TIL),93,431,21.58,2022,11,15,78.42
2022-11-16,Transitional Independent Living (TIL),90,431,20.88,2022,11,16,79.12
2022-11-17,Transitional Independent Living (TIL),85,431,19.72,2022,11,17,80.28
2022-11-18,Transitional Independent Living (TIL),80,431,18.56,2022,11,18,81.44
2022-11-19,Transitional Independent Living (TIL),82,431,19.03,2022,11,19,80.97
2022-11-20,Transitional Independent Living (TIL),80,431,18.56,2022,11,20,81.44
2022-11-21,Transitional Independent Living (TIL),82,431,19.03,2022,11,21,80.97
2022-11-22,Transitional Independent Living (TIL),85,431,19.72,2022,11,22,80.28
2022-11-23,Transitional Independent Living (TIL),79,431,18.33,2022,11,23,81.67
2022-11-24,Transitional Independent Living (TIL),82,431,19.03,2022,11,24,80.97
2022-11-25,Transitional Independent Living (TIL),84,431,19.49,2022,11,25,80.51
2022-11-26,Transitional Independent Living (TIL),84,431,19.49,2022,11,26,80.51
2022-11-27,Transitional Independent Living (TIL),85,431,19.72,2022,11,27,80.28
2022-11-28,Transitional Independent Living (TIL),85,431,19.72,2022,11,28,80.28
2022-11-29,Transitional Independent Living (TIL),83,431,19.26,2022,11,29,80.74
2022-11-30,Transitional Independent Living (TIL),83,431,19.26,2022,11,30,80.74
2022-12-01,Transitional Independent Living (TIL),85,431,19.72,2022,12,1,80.28
2022-12-02,Transitional Independent Living (TIL),83,431,19.26,2022,12,2,80.74
2022-12-03,Transitional Independent Living (TIL),83,431,19.26,2022,12,3,80.74
2022-12-04,Transitional Independent Living (TIL),84,431,19.49,2022,12,4,80.51
2022-12-05,Transitional Independent Living (TIL),80,431,18.56,2022,12,5,81.44
2022-12-06,Transitional Independent Living (TIL),78,431,18.1,2022,12,6,81.9
2022-12-07,Transitional Independent Living (TIL),79,431,18.33,2022,12,7,81.67
2022-12-08,Transitional Independent Living (TIL),96,451,21.29,2022,12,8,78.71000000000001
2022-12-09,Transitional Independent Living (TIL),96,451,21.29,2022,12,9,78.71000000000001
2022-12-10,Transitional Independent Living (TIL),94,451,20.84,2022,12,10,79.16
2022-12-11,Transitional Independent Living (TIL),93,451,20.62,2022,12,11,79.38
2022-12-12,Transitional Independent Living (TIL),90,451,19.96,2022,12,12,80.03999999999999
2022-12-13,Transitional Independent Living (TIL),89,451,19.73,2022,12,13,80.27
2022-12-14,Transitional Independent Living (TIL),92,451,20.4,2022,12,14,79.6
2022-12-15,Transitional Independent Living (TIL),89,451,19.73,2022,12,15,80.27
2022-12-16,Transitional Independent Living (TIL),91,451,20.18,2022,12,16,79.82
2022-12-17,Transitional Independent Living (TIL),87,451,19.29,2022,12,17,80.71000000000001
2022-12-18,Transitional Independent Living (TIL),87,451,19.29,2022,12,18,80.71000000000001
2022-12-19,Transitional Independent Living (TIL),86,451,19.07,2022,12,19,80.93
2022-12-20,Transitional Independent Living (TIL),84,451,18.63,2022,12,20,81.37
2022-12-21,Transitional Independent Living (TIL),86,451,19.07,2022,12,21,80.93
2022-12-22,Transitional Independent Living (TIL),87,451,19.29,2022,12,22,80.71000000000001
2022-12-23,Transitional Independent Living (TIL),87,451,19.29,2022,12,23,80.71000000000001
2022-12-24,Transitional Independent Living (TIL),88,451,19.51,2022,12,24,80.49
2022-12-25,Transitional Independent Living (TIL),90,451,19.96,2022,12,25,80.03999999999999
2022-12-26,Transitional Independent Living (TIL),87,451,19.29,2022,12,26,80.71000000000001
2022-12-27,Transitional Independent Living (TIL),84,451,18.63,2022,12,27,81.37
2022-12-28,Transitional Independent Living (TIL),85,451,18.85,2022,12,28,81.15
2022-12-29,Transitional Independent Living (TIL),85,451,18.85,2022,12,29,81.15
2022-12-30,Transitional Independent Living (TIL),86,451,19.07,2022,12,30,80.93
2022-12-31,Transitional Independent Living (TIL),83,451,18.4,2022,12,31,81.6
2023-01-01,Transitional Independent Living (TIL),82,451,18.18,2023,1,1,81.82
2023-01-02,Transitional Independent Living (TIL),77,451,17.07,2023,1,2,82.93
2023-01-03,Transitional Independent Living (TIL),79,451,17.52,2023,1,3,82.48
2023-01-04,Transitional Independent Living (TIL),83,451,18.4,2023,1,4,81.6
2023-01-05,Transitional Independent Living (TIL),81,451,17.96,2023,1,5,82.03999999999999
2023-01-06,Transitional Independent Living (TIL),84,451,18.63,2023,1,6,81.37
2023-01-07,Transitional Independent Living (TIL),85,451,18.85,2023,1,7,81.15
2023-01-08,Transitional Independent Living (TIL),82,451,18.18,2023,1,8,81.82
2023-01-09,Transitional Independent Living (TIL),82,451,18.18,2023,1,9,81.82
2023-01-10,Transitional Independent Living (TIL),82,451,18.18,2023,1,10,81.82
2023-01-11,Transitional Independent Living (TIL),82,451,18.18,2023,1,11,81.82
2023-01-12,Transitional Independent Living (TIL),83,451,18.4,2023,1,12,81.6
2023-01-13,Transitional Independent Living (TIL),84,451,18.63,2023,1,13,81.37
2023-01-14,Transitional Independent Living (TIL),86,451,19.07,2023,1,14,80.93
2023-01-15,Transitional Independent Living (TIL),88,451,19.51,2023,1,15,80.49
2023-01-16,Transitional Independent Living (TIL),89,451,19.73,2023,1,16,80.27
2023-01-17,Transitional Independent Living (TIL),91,451,20.18,2023,1,17,79.82
2023-01-18,Transitional Independent Living (TIL),93,451,20.62,2023,1,18,79.38
2023-01-19,Transitional Independent Living (TIL),89,451,19.73,2023,1,19,80.27
2023-01-20,Transitional Independent Living (TIL),86,451,19.07,2023,1,20,80.93
2023-01-21,Transitional Independent Living (TIL),84,451,18.63,2023,1,21,81.37
2023-01-22,Transitional Independent Living (TIL),84,451,18.63,2023,1,22,81.37
2023-01-23,Transitional Independent Living (TIL),84,451,18.63,2023,1,23,81.37
2023-01-24,Transitional Independent Living (TIL),83,451,18.4,2023,1,24,81.6
2023-01-25,Transitional Independent Living (TIL),83,451,18.4,2023,1,25,81.6
2023-01-26,Transitional Independent Living (TIL),81,451,17.96,2023,1,26,82.03999999999999
2023-01-27,Transitional Independent Living (TIL),82,451,18.18,2023,1,27,81.82
2023-01-28,Transitional Independent Living (TIL),82,451,18.18,2023,1,28,81.82
2023-01-29,Transitional Independent Living (TIL),83,451,18.4,2023,1,29,81.6
2023-01-30,Transitional Independent Living (TIL),81,451,17.96,2023,1,30,82.03999999999999
2023-01-31,Transitional Independent Living (TIL),81,451,17.96,2023,1,31,82.03999999999999
2023-02-01,Transitional Independent Living (TIL),80,451,17.74,2023,2,1,82.26
2023-02-02,Transitional Independent Living (TIL),76,451,16.85,2023,2,2,83.15
2023-02-03,Transitional Independent Living (TIL),78,451,17.29,2023,2,3,82.71000000000001
2023-02-04,Transitional Independent Living (TIL),80,451,17.74,2023,2,4,82.26
2023-02-05,Transitional Independent Living (TIL),82,451,18.18,2023,2,5,81.82
2023-02-06,Transitional Independent Living (TIL),82,451,18.18,2023,2,6,81.82
2023-02-07,Transitional Independent Living (TIL),80,451,17.74,2023,2,7,82.26
2023-02-08,Transitional Independent Living (TIL),81,451,17.96,2023,2,8,82.03999999999999
2023-02-09,Transitional Independent Living (TIL),81,451,17.96,2023,2,9,82.03999999999999
2023-02-10,Transitional Independent Living (TIL),83,451,18.4,2023,2,10,81.6
2023-02-11,Transitional Independent Living (TIL),84,451,18.63,2023,2,11,81.37
2023-02-12,Transitional Independent Living (TIL),84,451,18.63,2023,2,12,81.37
2023-02-13,Transitional Independent Living (TIL),87,451,19.29,2023,2,13,80.71000000000001
2023-02-14,Transitional Independent Living (TIL),85,451,18.85,2023,2,14,81.15
2023-02-15,Transitional Independent Living (TIL),84,451,18.63,2023,2,15,81.37
2023-02-16,Transitional Independent Living (TIL),81,451,17.96,2023,2,16,82.03999999999999
2023-02-17,Transitional Independent Living (TIL),77,451,17.07,2023,2,17,82.93
2023-02-18,Transitional Independent Living (TIL),80,451,17.74,2023,2,18,82.26
2023-02-19,Transitional Independent Living (TIL),82,451,18.18,2023,2,19,81.82
2023-02-20,Transitional Independent Living (TIL),79,451,17.52,2023,2,20,82.48
2023-02-21,Transitional Independent Living (TIL),79,451,17.52,2023,2,21,82.48
2023-02-22,Transitional Independent Living (TIL),77,451,17.07,2023,2,22,82.93
2023-02-23,Transitional Independent Living (TIL),75,451,16.63,2023,2,23,83.37
2023-02-24,Transitional Independent Living (TIL),93,471,19.75,2023,2,24,80.25
2023-02-25,Transitional Independent Living (TIL),89,471,18.9,2023,2,25,81.1
2023-02-26,Transitional Independent Living (TIL),88,471,18.68,2023,2,26,81.32
2023-02-27,Transitional Independent Living (TIL),88,471,18.68,2023,2,27,81.32
2023-02-28,Transitional Independent Living (TIL),87,471,18.47,2023,2,28,81.53
2023-03-01,Transitional Independent Living (TIL),88,471,18.68,2023,3,1,81.32
2023-03-02,Transitional Independent Living (TIL),85,471,18.05,2023,3,2,81.95
2023-03-03,Transitional Independent Living (TIL),84,471,17.83,2023,3,3,82.17
2023-03-04,Transitional Independent Living (TIL),79,471,16.77,2023,3,4,83.23
2023-03-05,Transitional Independent Living (TIL),80,471,16.99,2023,3,5,83.01
2023-03-06,Transitional Independent Living (TIL),80,471,16.99,2023,3,6,83.01
2023-03-07,Transitional Independent Living (TIL),77,471,16.35,2023,3,7,83.65
2023-03-08,Transitional Independent Living (TIL),78,471,16.56,2023,3,8,83.44
2023-03-09,Transitional Independent Living (TIL),80,471,16.99,2023,3,9,83.01
2023-03-10,Transitional Independent Living (TIL),76,471,16.14,2023,3,10,83.86
2023-03-11,Transitional Independent Living (TIL),74,471,15.71,2023,3,11,84.28999999999999
2023-03-12,Transitional Independent Living (TIL),77,471,16.35,2023,3,12,83.65
2023-03-13,Transitional Independent Living (TIL),75,471,15.92,2023,3,13,84.08
2023-03-14,Transitional Independent Living (TIL),73,471,15.5,2023,3,14,84.5
2023-03-15,Transitional Independent Living (TIL),74,471,15.71,2023,3,15,84.28999999999999
2023-03-16,Transitional Independent Living (TIL),68,471,14.44,2023,3,16,85.56
2023-03-17,Transitional Independent Living (TIL),67,471,14.23,2023,3,17,85.77
2023-03-18,Transitional Independent Living (TIL),65,471,13.8,2023,3,18,86.2
2023-03-19,Transitional Independent Living (TIL),65,471,13.8,2023,3,19,86.2
2023-03-20,Transitional Independent Living (TIL),63,471,13.38,2023,3,20,86.62
2023-03-21,Transitional Independent Living (TIL),63,471,13.38,2023,3,21,86.62
2023-03-22,Transitional Independent Living (TIL),64,471,13.59,2023,3,22,86.41
2023-03-23,Transitional Independent Living (TIL),61,471,12.95,2023,3,23,87.05
2023-03-24,Transitional Independent Living (TIL),62,471,13.16,2023,3,24,86.84
2023-03-25,Transitional Independent Living (TIL),63,471,13.38,2023,3,25,86.62
2023-03-26,Transitional Independent Living (TIL),65,471,13.8,2023,3,26,86.2
2023-03-27,Transitional Independent Living (TIL),86,491,17.52,2023,3,27,82.48
2023-03-28,Transitional Independent Living (TIL),87,491,17.72,2023,3,28,82.28
2023-03-29,Transitional Independent Living (TIL),86,491,17.52,2023,3,29,82.48
2023-03-30,Transitional Independent Living (TIL),86,491,17.52,2023,3,30,82.48
2023-03-31,Transitional Independent Living (TIL),88,491,17.92,2023,3,31,82.08
2023-04-01,Transitional Independent Living (TIL),87,491,17.72,2023,4,1,82.28
2023-04-02,Transitional Independent Living (TIL),86,491,17.52,2023,4,2,82.48
2023-04-03,Transitional Independent Living (TIL),88,491,17.92,2023,4,3,82.08
2023-04-04,Transitional Independent Living (TIL),88,491,17.92,2023,4,4,82.08
2023-04-05,Transitional Independent Living (TIL),88,491,17.92,2023,4,5,82.08
2023-04-06,Transitional Independent Living (TIL),82,491,16.7,2023,4,6,83.3
2023-04-07,Transitional Independent Living (TIL),82,491,16.7,2023,4,7,83.3
2023-04-08,Transitional Independent Living (TIL),82,491,16.7,2023,4,8,83.3
2023-04-09,Transitional Independent Living (TIL),83,491,16.9,2023,4,9,83.1
2023-04-10,Transitional Independent Living (TIL),84,491,17.11,2023,4,10,82.89
2023-04-11,Transitional Independent Living (TIL),83,491,16.9,2023,4,11,83.1
2023-04-12,Transitional Independent Living (TIL),85,491,17.31,2023,4,12,82.69
