date,program_type,vacancies_per_day,beds_per_day,percent_vacant_per_day,year,month,day,percent_occupied_per_day
2022-09-03,Transitional Independent Living (HYA),0,10,0,2022,9,3,100
2022-09-04,Transitional Independent Living (HYA),0,10,0,2022,9,4,100
2022-09-05,Transitional Independent Living (HYA),0,10,0,2022,9,5,100
2022-09-06,Transitional Independent Living (HYA),0,10,0,2022,9,6,100
2022-09-07,Transitional Independent Living (HYA),0,10,0,2022,9,7,100
2022-09-08,Transitional Independent Living (HYA),0,10,0,2022,9,8,100
2022-09-09,Transitional Independent Living (HYA),0,10,0,2022,9,9,100
2022-09-10,Transitional Independent Living (HYA),0,10,0,2022,9,10,100
2022-09-11,Transitional Independent Living (HYA),0,10,0,2022,9,11,100
2022-09-12,Transitional Independent Living (HYA),0,10,0,2022,9,12,100
2022-09-13,Transitional Independent Living (HYA),0,10,0,2022,9,13,100
2022-09-14,Transitional Independent Living (HYA),0,10,0,2022,9,14,100
2022-09-15,Transitional Independent Living (HYA),0,10,0,2022,9,15,100
2022-09-16,Transitional Independent Living (HYA),0,10,0,2022,9,16,100
2022-09-17,Transitional Independent Living (HYA),0,10,0,2022,9,17,100
2022-09-18,Transitional Independent Living (HYA),0,10,0,2022,9,18,100
2022-09-19,Transitional Independent Living (HYA),0,10,0,2022,9,19,100
2022-09-20,Transitional Independent Living (HYA),0,10,0,2022,9,20,100
2022-09-21,Transitional Independent Living (HYA),0,10,0,2022,9,21,100
2022-09-22,Transitional Independent Living (HYA),0,10,0,2022,9,22,100
2022-09-23,Transitional Independent Living (HYA),0,10,0,2022,9,23,100
2022-09-24,Transitional Independent Living (HYA),0,10,0,2022,9,24,100
2022-09-25,Transitional Independent Living (HYA),0,10,0,2022,9,25,100
2022-09-26,Transitional Independent Living (HYA),0,10,0,2022,9,26,100
2022-09-27,Transitional Independent Living (HYA),0,10,0,2022,9,27,100
2022-09-28,Transitional Independent Living (HYA),0,10,0,2022,9,28,100
2022-09-29,Transitional Independent Living (HYA),0,10,0,2022,9,29,100
2022-09-30,Transitional Independent Living (HYA),0,10,0,2022,9,30,100
2022-10-01,Transitional Independent Living (HYA),0,10,0,2022,10,1,100
2022-10-02,Transitional Independent Living (HYA),0,10,0,2022,10,2,100
2022-10-03,Transitional Independent Living (HYA),0,10,0,2022,10,3,100
2022-10-04,Transitional Independent Living (HYA),0,10,0,2022,10,4,100
2022-10-05,Transitional Independent Living (HYA),1,10,10,2022,10,5,90
2022-10-06,Transitional Independent Living (HYA),1,10,10,2022,10,6,90
2022-10-07,Transitional Independent Living (HYA),1,10,10,2022,10,7,90
2022-10-08,Transitional Independent Living (HYA),0,10,0,2022,10,8,100
2022-10-09,Transitional Independent Living (HYA),0,10,0,2022,10,9,100
2022-10-10,Transitional Independent Living (HYA),0,10,0,2022,10,10,100
2022-10-11,Transitional Independent Living (HYA),0,10,0,2022,10,11,100
2022-10-12,Transitional Independent Living (HYA),0,10,0,2022,10,12,100
2022-10-13,Transitional Independent Living (HYA),0,10,0,2022,10,13,100
2022-10-14,Transitional Independent Living (HYA),0,10,0,2022,10,14,100
2022-10-15,Transitional Independent Living (HYA),0,10,0,2022,10,15,100
2022-10-16,Transitional Independent Living (HYA),0,10,0,2022,10,16,100
2022-10-17,Transitional Independent Living (HYA),0,10,0,2022,10,17,100
2022-10-18,Transitional Independent Living (HYA),0,10,0,2022,10,18,100
2022-10-19,Transitional Independent Living (HYA),0,10,0,2022,10,19,100
2022-10-20,Transitional Independent Living (HYA),0,10,0,2022,10,20,100
2022-10-21,Transitional Independent Living (HYA),0,10,0,2022,10,21,100
2022-10-22,Transitional Independent Living (HYA),0,10,0,2022,10,22,100
2022-10-23,Transitional Independent Living (HYA),0,10,0,2022,10,23,100
2022-10-24,Transitional Independent Living (HYA),0,10,0,2022,10,24,100
2022-10-25,Transitional Independent Living (HYA),0,10,0,2022,10,25,100
2022-10-26,Transitional Independent Living (HYA),0,10,0,2022,10,26,100
2022-10-27,Transitional Independent Living (HYA),0,10,0,2022,10,27,100
2022-10-28,Transitional Independent Living (HYA),0,10,0,2022,10,28,100
2022-10-29,Transitional Independent Living (HYA),0,10,0,2022,10,29,100
2022-10-30,Transitional Independent Living (HYA),0,10,0,2022,10,30,100
2022-10-31,Transitional Independent Living (HYA),0,10,0,2022,10,31,100
2022-11-01,Transitional Independent Living (HYA),0,10,0,2022,11,1,100
2022-11-02,Transitional Independent Living (HYA),0,10,0,2022,11,2,100
2022-11-03,Transitional Independent Living (HYA),0,10,0,2022,11,3,100
2022-11-04,Transitional Independent Living (HYA),0,10,0,2022,11,4,100
2022-11-05,Transitional Independent Living (HYA),0,10,0,2022,11,5,100
2022-11-06,Transitional Independent Living (HYA),0,10,0,2022,11,6,100
2022-11-07,Transitional Independent Living (HYA),0,10,0,2022,11,7,100
2022-11-08,Transitional Independent Living (HYA),0,10,0,2022,11,8,100
2022-11-09,Transitional Independent Living (HYA),0,10,0,2022,11,9,100
2022-11-10,Transitional Independent Living (HYA),0,10,0,2022,11,10,100
2022-11-11,Transitional Independent Living (HYA),0,10,0,2022,11,11,100
2022-11-12,Transitional Independent Living (HYA),0,10,0,2022,11,12,100
2022-11-13,Transitional Independent Living (HYA),0,10,0,2022,11,13,100
2022-11-14,Transitional Independent Living (HYA),2,10,20,2022,11,14,80
2022-11-15,Transitional Independent Living (HYA),1,10,10,2022,11,15,90
2022-11-16,Transitional Independent Living (HYA),0,10,0,2022,11,16,100
2022-11-17,Transitional Independent Living (HYA),0,10,0,2022,11,17,100
2022-11-18,Transitional Independent Living (HYA),1,10,10,2022,11,18,90
2022-11-19,Transitional Independent Living (HYA),1,10,10,2022,11,19,90
2022-11-20,Transitional Independent Living (HYA),1,10,10,2022,11,20,90
2022-11-21,Transitional Independent Living (HYA),0,10,0,2022,11,21,100
2022-11-22,Transitional Independent Living (HYA),0,10,0,2022,11,22,100
2022-11-23,Transitional Independent Living (HYA),0,10,0,2022,11,23,100
2022-11-24,Transitional Independent Living (HYA),0,10,0,2022,11,24,100
2022-11-25,Transitional Independent Living (HYA),0,10,0,2022,11,25,100
2022-11-26,Transitional Independent Living (HYA),0,10,0,2022,11,26,100
2022-11-27,Transitional Independent Living (HYA),0,10,0,2022,11,27,100
2022-11-28,Transitional Independent Living (HYA),0,10,0,2022,11,28,100
2022-11-29,Transitional Independent Living (HYA),0,10,0,2022,11,29,100
2022-11-30,Transitional Independent Living (HYA),0,10,0,2022,11,30,100
2022-12-01,Transitional Independent Living (HYA),0,10,0,2022,12,1,100
2022-12-02,Transitional Independent Living (HYA),0,10,0,2022,12,2,100
2022-12-03,Transitional Independent Living (HYA),0,10,0,2022,12,3,100
2022-12-04,Transitional Independent Living (HYA),0,10,0,2022,12,4,100
2022-12-05,Transitional Independent Living (HYA),0,10,0,2022,12,5,100
2022-12-06,Transitional Independent Living (HYA),0,10,0,2022,12,6,100
2022-12-07,Transitional Independent Living (HYA),0,10,0,2022,12,7,100
2022-12-08,Transitional Independent Living (HYA),0,10,0,2022,12,8,100
2022-12-09,Transitional Independent Living (HYA),0,10,0,2022,12,9,100
2022-12-10,Transitional Independent Living (HYA),0,10,0,2022,12,10,100
2022-12-11,Transitional Independent Living (HYA),0,10,0,2022,12,11,100
2022-12-12,Transitional Independent Living (HYA),0,10,0,2022,12,12,100
2022-12-13,Transitional Independent Living (HYA),0,10,0,2022,12,13,100
2022-12-14,Transitional Independent Living (HYA),0,10,0,2022,12,14,100
2022-12-15,Transitional Independent Living (HYA),0,10,0,2022,12,15,100
2022-12-16,Transitional Independent Living (HYA),0,10,0,2022,12,16,100
2022-12-17,Transitional Independent Living (HYA),0,10,0,2022,12,17,100
2022-12-18,Transitional Independent Living (HYA),0,10,0,2022,12,18,100
2022-12-19,Transitional Independent Living (HYA),0,10,0,2022,12,19,100
2022-12-20,Transitional Independent Living (HYA),0,10,0,2022,12,20,100
2022-12-21,Transitional Independent Living (HYA),0,10,0,2022,12,21,100
2022-12-22,Transitional Independent Living (HYA),0,10,0,2022,12,22,100
2022-12-23,Transitional Independent Living (HYA),0,10,0,2022,12,23,100
2022-12-24,Transitional Independent Living (HYA),0,10,0,2022,12,24,100
2022-12-25,Transitional Independent Living (HYA),0,10,0,2022,12,25,100
2022-12-26,Transitional Independent Living (HYA),0,10,0,2022,12,26,100
2022-12-27,Transitional Independent Living (HYA),0,10,0,2022,12,27,100
2022-12-28,Transitional Independent Living (HYA),0,10,0,2022,12,28,100
2022-12-29,Transitional Independent Living (HYA),0,10,0,2022,12,29,100
2022-12-30,Transitional Independent Living (HYA),0,10,0,2022,12,30,100
2022-12-31,Transitional Independent Living (HYA),0,10,0,2022,12,31,100
2023-01-01,Transitional Independent Living (HYA),0,10,0,2023,1,1,100
2023-01-02,Transitional Independent Living (HYA),0,10,0,2023,1,2,100
2023-01-03,Transitional Independent Living (HYA),0,10,0,2023,1,3,100
2023-01-04,Transitional Independent Living (HYA),0,10,0,2023,1,4,100
2023-01-05,Transitional Independent Living (HYA),0,10,0,2023,1,5,100
2023-01-06,Transitional Independent Living (HYA),0,10,0,2023,1,6,100
2023-01-07,Transitional Independent Living (HYA),0,10,0,2023,1,7,100
2023-01-08,Transitional Independent Living (HYA),0,10,0,2023,1,8,100
2023-01-09,Transitional Independent Living (HYA),1,10,10,2023,1,9,90
2023-01-10,Transitional Independent Living (HYA),0,10,0,2023,1,10,100
2023-01-11,Transitional Independent Living (HYA),0,10,0,2023,1,11,100
2023-01-12,Transitional Independent Living (HYA),0,10,0,2023,1,12,100
2023-01-13,Transitional Independent Living (HYA),0,10,0,2023,1,13,100
2023-01-14,Transitional Independent Living (HYA),0,10,0,2023,1,14,100
2023-01-15,Transitional Independent Living (HYA),0,10,0,2023,1,15,100
2023-01-16,Transitional Independent Living (HYA),0,10,0,2023,1,16,100
2023-01-17,Transitional Independent Living (HYA),0,10,0,2023,1,17,100
2023-01-18,Transitional Independent Living (HYA),0,10,0,2023,1,18,100
2023-01-19,Transitional Independent Living (HYA),0,10,0,2023,1,19,100
2023-01-20,Transitional Independent Living (HYA),0,10,0,2023,1,20,100
2023-01-21,Transitional Independent Living (HYA),0,10,0,2023,1,21,100
2023-01-22,Transitional Independent Living (HYA),0,10,0,2023,1,22,100
2023-01-23,Transitional Independent Living (HYA),0,10,0,2023,1,23,100
2023-01-24,Transitional Independent Living (HYA),0,10,0,2023,1,24,100
2023-01-25,Transitional Independent Living (HYA),0,10,0,2023,1,25,100
2023-01-26,Transitional Independent Living (HYA),0,10,0,2023,1,26,100
2023-01-27,Transitional Independent Living (HYA),0,10,0,2023,1,27,100
2023-01-28,Transitional Independent Living (HYA),0,10,0,2023,1,28,100
2023-01-29,Transitional Independent Living (HYA),1,10,10,2023,1,29,90
2023-01-30,Transitional Independent Living (HYA),0,10,0,2023,1,30,100
2023-01-31,Transitional Independent Living (HYA),0,10,0,2023,1,31,100
2023-02-01,Transitional Independent Living (HYA),0,10,0,2023,2,1,100
2023-02-02,Transitional Independent Living (HYA),0,10,0,2023,2,2,100
2023-02-03,Transitional Independent Living (HYA),0,10,0,2023,2,3,100
2023-02-04,Transitional Independent Living (HYA),0,10,0,2023,2,4,100
2023-02-05,Transitional Independent Living (HYA),0,10,0,2023,2,5,100
2023-02-06,Transitional Independent Living (HYA),0,10,0,2023,2,6,100
2023-02-07,Transitional Independent Living (HYA),0,10,0,2023,2,7,100
2023-02-08,Transitional Independent Living (HYA),0,10,0,2023,2,8,100
2023-02-09,Transitional Independent Living (HYA),0,10,0,2023,2,9,100
2023-02-10,Transitional Independent Living (HYA),0,10,0,2023,2,10,100
2023-02-11,Transitional Independent Living (HYA),0,10,0,2023,2,11,100
2023-02-12,Transitional Independent Living (HYA),0,10,0,2023,2,12,100
2023-02-13,Transitional Independent Living (HYA),0,10,0,2023,2,13,100
2023-02-14,Transitional Independent Living (HYA),0,10,0,2023,2,14,100
2023-02-15,Transitional Independent Living (HYA),0,10,0,2023,2,15,100
2023-02-16,Transitional Independent Living (HYA),0,10,0,2023,2,16,100
2023-02-17,Transitional Independent Living (HYA),0,10,0,2023,2,17,100
2023-02-18,Transitional Independent Living (HYA),0,10,0,2023,2,18,100
2023-02-19,Transitional Independent Living (HYA),0,10,0,2023,2,19,100
2023-02-20,Transitional Independent Living (HYA),0,10,0,2023,2,20,100
2023-02-21,Transitional Independent Living (HYA),0,10,0,2023,2,21,100
2023-02-22,Transitional Independent Living (HYA),0,10,0,2023,2,22,100
2023-02-23,Transitional Independent Living (HYA),0,10,0,2023,2,23,100
2023-02-24,Transitional Independent Living (HYA),0,10,0,2023,2,24,100
2023-02-25,Transitional Independent Living (HYA),0,10,0,2023,2,25,100
2023-02-26,Transitional Independent Living (HYA),0,10,0,2023,2,26,100
2023-02-27,Transitional Independent Living (HYA),1,10,10,2023,2,27,90
2023-02-28,Transitional Independent Living (HYA),0,10,0,2023,2,28,100
2023-03-01,Transitional Independent Living (HYA),0,10,0,2023,3,1,100
2023-03-02,Transitional Independent Living (HYA),0,10,0,2023,3,2,100
2023-03-03,Transitional Independent Living (HYA),0,10,0,2023,3,3,100
2023-03-04,Transitional Independent Living (HYA),0,10,0,2023,3,4,100
2023-03-05,Transitional Independent Living (HYA),0,10,0,2023,3,5,100
2023-03-06,Transitional Independent Living (HYA),1,10,10,2023,3,6,90
2023-03-07,Transitional Independent Living (HYA),1,10,10,2023,3,7,90
2023-03-08,Transitional Independent Living (HYA),1,10,10,2023,3,8,90
2023-03-09,Transitional Independent Living (HYA),0,10,0,2023,3,9,100
2023-03-10,Transitional Independent Living (HYA),0,10,0,2023,3,10,100
2023-03-11,Transitional Independent Living (HYA),0,10,0,2023,3,11,100
2023-03-12,Transitional Independent Living (HYA),0,10,0,2023,3,12,100
2023-03-13,Transitional Independent Living (HYA),0,10,0,2023,3,13,100
2023-03-14,Transitional Independent Living (HYA),0,10,0,2023,3,14,100
2023-03-15,Transitional Independent Living (HYA),0,10,0,2023,3,15,100
2023-03-16,Transitional Independent Living (HYA),0,10,0,2023,3,16,100
2023-03-17,Transitional Independent Living (HYA),0,10,0,2023,3,17,100
2023-03-18,Transitional Independent Living (HYA),0,10,0,2023,3,18,100
2023-03-19,Transitional Independent Living (HYA),0,10,0,2023,3,19,100
2023-03-20,Transitional Independent Living (HYA),0,10,0,2023,3,20,100
2023-03-21,Transitional Independent Living (HYA),0,10,0,2023,3,21,100
2023-03-22,Transitional Independent Living (HYA),0,10,0,2023,3,22,100
2023-03-23,Transitional Independent Living (HYA),0,10,0,2023,3,23,100
2023-03-24,Transitional Independent Living (HYA),0,10,0,2023,3,24,100
2023-03-25,Transitional Independent Living (HYA),0,10,0,2023,3,25,100
2023-03-26,Transitional Independent Living (HYA),0,10,0,2023,3,26,100
2023-03-27,Transitional Independent Living (HYA),0,10,0,2023,3,27,100
2023-03-28,Transitional Independent Living (HYA),1,10,10,2023,3,28,90
2023-03-29,Transitional Independent Living (HYA),1,10,10,2023,3,29,90
2023-03-30,Transitional Independent Living (HYA),1,10,10,2023,3,30,90
2023-03-31,Transitional Independent Living (HYA),1,10,10,2023,3,31,90
2023-04-01,Transitional Independent Living (HYA),1,10,10,2023,4,1,90
2023-04-02,Transitional Independent Living (HYA),1,10,10,2023,4,2,90
2023-04-03,Transitional Independent Living (HYA),1,10,10,2023,4,3,90
2023-04-04,Transitional Independent Living (HYA),0,10,0,2023,4,4,100
2023-04-05,Transitional Independent Living (HYA),0,10,0,2023,4,5,100
2023-04-06,Transitional Independent Living (HYA),0,10,0,2023,4,6,100
2023-04-07,Transitional Independent Living (HYA),0,10,0,2023,4,7,100
2023-04-08,Transitional Independent Living (HYA),0,10,0,2023,4,8,100
2023-04-09,Transitional Independent Living (HYA),0,10,0,2023,4,9,100
2023-04-10,Transitional Independent Living (HYA),0,10,0,2023,4,10,100
2023-04-11,Transitional Independent Living (HYA),0,10,0,2023,4,11,100
2023-04-12,Transitional Independent Living (HYA),0,10,0,2023,4,12,100
2023-04-13,Transitional Independent Living (HYA),0,10,0,2023,4,13,100
2023-04-14,Transitional Independent Living (HYA),0,10,0,2023,4,14,100
2023-04-15,Transitional Independent Living (HYA),0,10,0,2023,4,15,100
2023-04-16,Transitional Independent Living (HYA),0,10,0,2023,4,16,100
2023-04-17,Transitional Independent Living (HYA),0,10,0,2023,4,17,100
2023-04-18,Transitional Independent Living (HYA),0,10,0,2023,4,18,100
2023-04-19,Transitional Independent Living (HYA),0,10,0,2023,4,19,100
2023-04-20,Transitional Independent Living (HYA),1,10,10,2023,4,20,90
2023-04-21,Transitional Independent Living (HYA),1,10,10,2023,4,21,90
2023-04-22,Transitional Independent Living (HYA),1,10,10,2023,4,22,90
2023-04-23,Transitional Independent Living (HYA),1,10,10,2023,4,23,90
2023-04-24,Transitional Independent Living (HYA),1,10,10,2023,4,24,90
2023-04-25,Transitional Independent Living (HYA),0,10,0,2023,4,25,100
2023-04-26,Transitional Independent Living (HYA),0,10,0,2023,4,26,100
2023-04-27,Transitional Independent Living (HYA),0,10,0,2023,4,27,100
2023-04-28,Transitional Independent Living (HYA),0,10,0,2023,4,28,100
2023-04-29,Transitional Independent Living (HYA),0,10,0,2023,4,29,100
2023-04-30,Transitional Independent Living (HYA),1,10,10,2023,4,30,90
2023-05-01,Transitional Independent Living (HYA),16,25,64,2023,5,1,36
2023-05-02,Transitional Independent Living (HYA),16,25,64,2023,5,2,36
2023-05-03,Transitional Independent Living (HYA),15,25,60,2023,5,3,40
2023-05-04,Transitional Independent Living (HYA),15,25,60,2023,5,4,40
2023-05-05,Transitional Independent Living (HYA),15,25,60,2023,5,5,40
2023-05-06,Transitional Independent Living (HYA),15,25,60,2023,5,6,40
2023-05-07,Transitional Independent Living (HYA),15,25,60,2023,5,7,40
2023-05-08,Transitional Independent Living (HYA),15,25,60,2023,5,8,40
2023-05-09,Transitional Independent Living (HYA),13,25,52,2023,5,9,48
2023-05-10,Transitional Independent Living (HYA),13,25,52,2023,5,10,48
2023-05-11,Transitional Independent Living (HYA),10,25,40,2023,5,11,60
2023-05-12,Transitional Independent Living (HYA),10,25,40,2023,5,12,60
2023-05-13,Transitional Independent Living (HYA),10,25,40,2023,5,13,60
2023-05-14,Transitional Independent Living (HYA),10,25,40,2023,5,14,60
2023-05-15,Transitional Independent Living (HYA),10,25,40,2023,5,15,60
2023-05-16,Transitional Independent Living (HYA),10,25,40,2023,5,16,60
2023-05-17,Transitional Independent Living (HYA),7,25,28,2023,5,17,72
2023-05-18,Transitional Independent Living (HYA),7,25,28,2023,5,18,72
2023-05-19,Transitional Independent Living (HYA),7,25,28,2023,5,19,72
2023-05-20,Transitional Independent Living (HYA),7,25,28,2023,5,20,72
2023-05-21,Transitional Independent Living (HYA),7,25,28,2023,5,21,72
2023-05-22,Transitional Independent Living (HYA),8,25,32,2023,5,22,68
2023-05-23,Transitional Independent Living (HYA),7,25,28,2023,5,23,72
2023-05-24,Transitional Independent Living (HYA),6,25,24,2023,5,24,76
2023-05-25,Transitional Independent Living (HYA),6,25,24,2023,5,25,76
2023-05-26,Transitional Independent Living (HYA),5,25,20,2023,5,26,80
2023-05-27,Transitional Independent Living (HYA),5,25,20,2023,5,27,80
2023-05-28,Transitional Independent Living (HYA),5,25,20,2023,5,28,80
2023-05-29,Transitional Independent Living (HYA),6,25,24,2023,5,29,76
2023-05-30,Transitional Independent Living (HYA),4,25,16,2023,5,30,84
2023-05-31,Transitional Independent Living (HYA),5,25,20,2023,5,31,80
2023-06-01,Transitional Independent Living (HYA),5,25,20,2023,6,1,80
2023-06-02,Transitional Independent Living (HYA),4,25,16,2023,6,2,84
2023-06-03,Transitional Independent Living (HYA),4,25,16,2023,6,3,84
2023-06-04,Transitional Independent Living (HYA),4,25,16,2023,6,4,84
2023-06-05,Transitional Independent Living (HYA),3,25,12,2023,6,5,88
2023-06-06,Transitional Independent Living (HYA),3,25,12,2023,6,6,88
2023-06-07,Transitional Independent Living (HYA),3,25,12,2023,6,7,88
2023-06-08,Transitional Independent Living (HYA),3,25,12,2023,6,8,88
2023-06-09,Transitional Independent Living (HYA),4,25,16,2023,6,9,84
2023-06-10,Transitional Independent Living (HYA),3,25,12,2023,6,10,88
2023-06-11,Transitional Independent Living (HYA),4,25,16,2023,6,11,84
2023-06-12,Transitional Independent Living (HYA),2,25,8,2023,6,12,92
2023-06-13,Transitional Independent Living (HYA),2,25,8,2023,6,13,92
2023-06-14,Transitional Independent Living (HYA),2,25,8,2023,6,14,92
2023-06-15,Transitional Independent Living (HYA),2,25,8,2023,6,15,92
2023-06-16,Transitional Independent Living (HYA),2,25,8,2023,6,16,92
2023-06-17,Transitional Independent Living (HYA),2,25,8,2023,6,17,92
2023-06-18,Transitional Independent Living (HYA),2,25,8,2023,6,18,92
2023-06-19,Transitional Independent Living (HYA),2,25,8,2023,6,19,92
2023-06-20,Transitional Independent Living (HYA),2,25,8,2023,6,20,92
2023-06-21,Transitional Independent Living (HYA),2,25,8,2023,6,21,92
2023-06-22,Transitional Independent Living (HYA),1,25,4,2023,6,22,96
2023-06-23,Transitional Independent Living (HYA),1,25,4,2023,6,23,96
2023-06-24,Transitional Independent Living (HYA),1,25,4,2023,6,24,96
2023-06-25,Transitional Independent Living (HYA),1,25,4,2023,6,25,96
2023-06-26,Transitional Independent Living (HYA),0,25,0,2023,6,26,100
2023-06-27,Transitional Independent Living (HYA),1,25,4,2023,6,27,96
2023-06-28,Transitional Independent Living (HYA),1,25,4,2023,6,28,96
2023-06-29,Transitional Independent Living (HYA),0,25,0,2023,6,29,100
2023-06-30,Transitional Independent Living (HYA),0,25,0,2023,6,30,100
